Initialization done, evaluating initial agents...
Initialization done, took 0.00 seconds
Agent: {'x': -7.187852476246528, 'y': 2.762442504871997, 'level': np.str_('a')}, Fitness: 69.29631181300681
Agent: {'x': 1.0624787584320268, 'y': 4.1009468742899955, 'level': np.str_('a')}, Fitness: 27.946626377868146
Agent: {'x': 5.1048720603372875, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 24.065638303328456
Agent: {'x': 2.7103561153426328, 'y': 5.498340652374241, 'level': np.str_('c')}, Fitness: 27.577780201526394
Agent: {'x': -1.7914438838647109, 'y': 0.8044129121236337, 'level': np.str_('c')}, Fitness: -6.143648677772495
Agent: {'x': 0.41481023861623434, 'y': 2.8294733698899157, 'level': np.str_('a')}, Fitness: 18.177987084977055
Agent: {'x': -0.6464994828173379, 'y': -0.9002228590786981, 'level': np.str_('c')}, Fitness: -8.771637222709089
Agent: {'x': 0.41481023861623434, 'y': 2.8294733698899157, 'level': np.str_('a')}, Fitness: 18.177987084977055
Agent: {'x': 3.161557180971819, 'y': -2.6552452332380008, 'level': np.str_('c')}, Fitness: 7.045771057187601


Generation 58/300 done, best fitness: -8.771637222709089, best agent: {'x': -0.6464994828173379, 'y': -0.9002228590786981, 'level': np.str_('c')}
It took 0.00 seconds
Agent: {'x': 5.1048720603372875, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 24.065638303328456
Agent: {'x': 2.7103561153426328, 'y': 3.711103385162698, 'level': np.str_('a')}, Fitness: 31.118318607341244
Agent: {'x': 7.106365586833242, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 48.506351404643965
Agent: {'x': 0.41481023861623434, 'y': 12.155804418498942, 'level': np.str_('a')}, Fitness: 157.93564859485926
Agent: {'x': 3.0723378980462774, 'y': 2.8294733698899157, 'level': np.str_('b')}, Fitness: 17.44517971068761
Agent: {'x': 0.1396604667420439, 'y': 3.4837469492058566, 'level': np.str_('c')}, Fitness: 2.155997852071719
Agent: {'x': 2.7103561153426328, 'y': -2.0106051806247027, 'level': np.str_('c')}, Fitness: 1.388563464330101
Agent: {'x': -4.172993815154024, 'y': 10.424140977114593, 'level': np.str_('c')}, Fitness: 116.07659249207333
Agent: {'x': -1.7914438838647109, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 1.2151907399524742
Agent: {'x': 2.7103561153426328, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 5.351949822891402
Agent: {'x': -4.954878379708508, 'y': -0.16648901508861358, 'level': np.str_('a')}, Fitness: 34.57853834984799
Agent: {'x': 3.161557180971819, 'y': -2.6552452332380008, 'level': np.str_('b')}, Fitness: 17.0457710571876
Agent: {'x': 11.439160408039456, 'y': 2.8294733698899157, 'level': np.str_('a')}, Fitness: 148.8603103917736
Agent: {'x': 2.7103561153426328, 'y': 3.711103385162698, 'level': np.str_('a')}, Fitness: 31.118318607341244
Agent: {'x': 5.074916996922009, 'y': 7.750444714417405, 'level': np.str_('b')}, Fitness: 85.8241757968886
Agent: {'x': 0.41481023861623434, 'y': -4.816008668672921, 'level': np.str_('a')}, Fitness: 33.366007030793575
Agent: {'x': 5.1429183953933375, 'y': 3.4837469492058566, 'level': np.str_('c')}, Fitness: 28.586102427776297
Agent: {'x': 1.8178728089720126, 'y': -0.4891318016476242, 'level': np.str_('c')}, Fitness: -6.456088531017153
Agent: {'x': 8.801004985507769, 'y': -1.2329157859128916, 'level': np.str_('b')}, Fitness: 78.9777700900858
Agent: {'x': 5.1048720603372875, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 24.065638303328456
Agent: {'x': 2.7103561153426328, 'y': 5.498340652374241, 'level': np.str_('b')}, Fitness: 37.577780201526394
Agent: {'x': 2.7103561153426328, 'y': 5.788832142456742, 'level': np.str_('b')}, Fitness: 40.85660784551552
Agent: {'x': -0.9665665813966708, 'y': 2.762442504871997, 'level': np.str_('a')}, Fitness: 18.56533954899632
Agent: {'x': 2.7103561153426328, 'y': 5.462588268598081, 'level': np.str_('c')}, Fitness: 27.185900864200583
Agent: {'x': -0.5564770152950232, 'y': 1.6558236627376013, 'level': np.str_('c')}, Fitness: -6.9485813293665775
Agent: {'x': -3.908857174417797, 'y': 2.762442504871997, 'level': np.str_('a')}, Fitness: 32.91025300272096
Agent: {'x': 1.0624787584320268, 'y': 4.1009468742899955, 'level': np.str_('a')}, Fitness: 27.946626377868146
Agent: {'x': -4.172993815154024, 'y': 10.424140977114593, 'level': np.str_('c')}, Fitness: 116.07659249207333
Agent: {'x': 0.41481023861623434, 'y': -4.816008668672921, 'level': np.str_('c')}, Fitness: 13.366007030793575
Agent: {'x': 2.7103561153426328, 'y': 4.886252911979571, 'level': np.str_('a')}, Fitness: 41.22149779180404
Agent: {'x': 3.1459785034065315, 'y': -1.6775139423045025, 'level': np.str_('a')}, Fitness: 22.711233770521993
Agent: {'x': 0.41481023861623434, 'y': 2.8294733698899157, 'level': np.str_('a')}, Fitness: 18.177987084977055
Agent: {'x': -0.6464994828173379, 'y': 6.9239351842784735, 'level': np.str_('b')}, Fitness: 48.358840017372465
Agent: {'x': 0.41481023861623434, 'y': 2.8294733698899157, 'level': np.str_('a')}, Fitness: 18.177987084977055
Agent: {'x': 3.161557180971819, 'y': 2.8294733698899157, 'level': np.str_('a')}, Fitness: 28.00136335947067
Agent: {'x': 2.7103561153426328, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 5.351949822891402
Agent: {'x': 2.7103561153426328, 'y': 0.9554065813257784, 'level': np.str_('b')}, Fitness: 8.258832007615817
Agent: {'x': 5.1429183953933375, 'y': 3.4837469492058566, 'level': np.str_('c')}, Fitness: 28.586102427776297
Agent: {'x': 3.161557180971819, 'y': 0.4335064871002892, 'level': np.str_('c')}, Fitness: 0.18337168291250805
Agent: {'x': 2.7103561153426328, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 5.351949822891402
Agent: {'x': 3.161557180971819, 'y': -2.6552452332380008, 'level': np.str_('b')}, Fitness: 17.0457710571876
Agent: {'x': 0.41481023861623434, 'y': 3.905010917447812, 'level': np.str_('b')}, Fitness: 15.42117779944746
Agent: {'x': 0.41481023861623434, 'y': -6.1157410391728435, 'level': np.str_('c')}, Fitness: 27.57435599228379
Agent: {'x': 6.634153158777097, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 42.01790768502833
Agent: {'x': 2.7103561153426328, 'y': 0.9554065813257784, 'level': np.str_('b')}, Fitness: 8.258832007615817
Agent: {'x': 2.7103561153426328, 'y': 5.498340652374241, 'level': np.str_('c')}, Fitness: 27.577780201526394
Agent: {'x': -0.6464994828173379, 'y': 6.9239351842784735, 'level': np.str_('b')}, Fitness: 48.358840017372465
Agent: {'x': 5.1429183953933375, 'y': 3.4837469492058566, 'level': np.str_('c')}, Fitness: 28.586102427776297
Agent: {'x': 2.7103561153426328, 'y': 4.1009468742899955, 'level': np.str_('c')}, Fitness: 14.163795537724091
Agent: {'x': 8.043080630944747, 'y': 6.538485678192751, 'level': np.str_('b')}, Fitness: 107.44294099981028
Agent: {'x': 2.7103561153426328, 'y': 3.711103385162698, 'level': np.str_('b')}, Fitness: 21.118318607341244
Agent: {'x': 2.7103561153426328, 'y': 5.498340652374241, 'level': np.str_('c')}, Fitness: 27.577780201526394
Agent: {'x': 1.0624787584320268, 'y': 4.1009468742899955, 'level': np.str_('a')}, Fitness: 27.946626377868146
Agent: {'x': 3.161557180971819, 'y': 2.8294733698899157, 'level': np.str_('a')}, Fitness: 28.00136335947067
Agent: {'x': 3.1459785034065315, 'y': 7.597856297392395, 'level': np.str_('a')}, Fitness: 77.62460105972127
Agent: {'x': -0.7604765632845633, 'y': 19.752369278623654, 'level': np.str_('b')}, Fitness: 390.7344167224206
Agent: {'x': 2.7103561153426328, 'y': 0.9554065813257784, 'level': np.str_('b')}, Fitness: 8.258832007615817
Agent: {'x': 2.7103561153426328, 'y': 5.498340652374241, 'level': np.str_('c')}, Fitness: 27.577780201526394
Agent: {'x': 2.7103561153426328, 'y': 3.711103385162698, 'level': np.str_('a')}, Fitness: 31.118318607341244
Agent: {'x': 3.161557180971819, 'y': -2.6552452332380008, 'level': np.str_('b')}, Fitness: 17.0457710571876
Agent: {'x': -0.5564770152950232, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: -1.6844137805321484
Agent: {'x': 5.1048720603372875, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 24.065638303328456
Agent: {'x': 3.1459785034065315, 'y': -1.6775139423045025, 'level': np.str_('a')}, Fitness: 22.711233770521993
Agent: {'x': -0.6464994828173379, 'y': -0.9002228590786981, 'level': np.str_('c')}, Fitness: -8.771637222709089
Agent: {'x': 2.7103561153426328, 'y': 5.498340652374241, 'level': np.str_('c')}, Fitness: 27.577780201526394
Agent: {'x': 3.161557180971819, 'y': -2.6552452332380008, 'level': np.str_('c')}, Fitness: 7.045771057187601
Agent: {'x': 0.41481023861623434, 'y': 3.905010917447812, 'level': np.str_('c')}, Fitness: 5.4211777994474595
Agent: {'x': 7.035288420928718, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 47.50120271656989
Agent: {'x': 3.0723378980462774, 'y': 2.8294733698899157, 'level': np.str_('b')}, Fitness: 17.44517971068761
Agent: {'x': 2.7103561153426328, 'y': 2.8294733698899157, 'level': np.str_('b')}, Fitness: 15.351949822891402
Agent: {'x': -0.6464994828173379, 'y': 6.9239351842784735, 'level': np.str_('b')}, Fitness: 48.358840017372465
Agent: {'x': 5.1048720603372875, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 24.065638303328456
Agent: {'x': 0.41481023861623434, 'y': 3.602312229389672, 'level': np.str_('c')}, Fitness: 3.1487209320712477
Agent: {'x': 0.1396604667420439, 'y': 3.4837469492058566, 'level': np.str_('c')}, Fitness: 2.155997852071719
Agent: {'x': 0.41481023861623434, 'y': 2.8294733698899157, 'level': np.str_('a')}, Fitness: 18.177987084977055
Agent: {'x': 2.267657781052011, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 3.1481913628819242
Agent: {'x': 3.1555040607681044, 'y': -1.2329157859128916, 'level': np.str_('c')}, Fitness: 1.4772872126772008
Agent: {'x': -0.6464994828173379, 'y': 5.9218530101613025, 'level': np.str_('c')}, Fitness: 25.486304655239564
Agent: {'x': 2.7103561153426328, 'y': 5.498340652374241, 'level': np.str_('c')}, Fitness: 27.577780201526394
Agent: {'x': -4.954878379708508, 'y': -0.16648901508861358, 'level': np.str_('c')}, Fitness: 14.578538349847989
Agent: {'x': 1.8634431170649617, 'y': 2.39911796448136, 'level': np.str_('b')}, Fitness: 9.228187258033966
Agent: {'x': 0.3205703236438002, 'y': -1.2329157859128916, 'level': np.str_('c')}, Fitness: -8.377153332445706
Agent: {'x': -8.38550940658047, 'y': -0.16648901508861358, 'level': np.str_('c')}, Fitness: 60.344486599994724
Agent: {'x': -4.954878379708508, 'y': -0.16648901508861358, 'level': np.str_('b')}, Fitness: 24.57853834984799
Agent: {'x': 5.1048720603372875, 'y': 2.8294733698899157, 'level': np.str_('b')}, Fitness: 34.065638303328456
Agent: {'x': -0.6464994828173379, 'y': 5.9218530101613025, 'level': np.str_('c')}, Fitness: 25.486304655239564
Agent: {'x': -5.908632398073279, 'y': 4.1009468742899955, 'level': np.str_('a')}, Fitness: 61.72970208131008
Agent: {'x': 0.41481023861623434, 'y': 9.70094301468726, 'level': np.str_('a')}, Fitness: 104.2803629082704
Agent: {'x': 3.161557180971819, 'y': 1.5934065849868602, 'level': np.str_('b')}, Fitness: 12.534388353633963
Agent: {'x': -0.7604765632845633, 'y': 6.538485678192751, 'level': np.str_('b')}, Fitness: 43.33011956723682
Agent: {'x': 5.1048720603372875, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 24.065638303328456
Agent: {'x': -11.864810674635649, 'y': -0.16648901508861358, 'level': np.str_('c')}, Fitness: 130.8014509370932
Agent: {'x': 5.1048720603372875, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 24.065638303328456
Agent: {'x': 5.1048720603372875, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 24.065638303328456
Agent: {'x': 2.7103561153426328, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 5.351949822891402
Agent: {'x': -4.954878379708508, 'y': -0.16648901508861358, 'level': np.str_('c')}, Fitness: 14.578538349847989
Agent: {'x': 0.41481023861623434, 'y': 12.06652156465116, 'level': np.str_('a')}, Fitness: 155.77301020425233
Agent: {'x': 4.770658831850776, 'y': 5.603706463647572, 'level': np.str_('a')}, Fitness: 64.16071182064138
Agent: {'x': -5.760714192438101, 'y': 2.762442504871997, 'level': np.str_('a')}, Fitness: 50.816916599681235
Agent: {'x': -1.9524849505517876, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 1.818117033047411


Generation 59/300 done, best fitness: -8.377153332445706, best agent: {'x': 0.3205703236438002, 'y': -1.2329157859128916, 'level': np.str_('c')}
It took 0.00 seconds
Agent: {'x': 2.7103561153426328, 'y': 5.498340652374241, 'level': np.str_('c')}, Fitness: 27.577780201526394
Agent: {'x': -4.954878379708508, 'y': -0.16648901508861358, 'level': np.str_('c')}, Fitness: 14.578538349847989
Agent: {'x': 7.106365586833242, 'y': 15.081479066194364, 'level': np.str_('c')}, Fitness: 267.9514426777866
Agent: {'x': -1.9524849505517876, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 1.818117033047411
Agent: {'x': -3.908857174417797, 'y': 2.762442504871997, 'level': np.str_('c')}, Fitness: 12.910253002720957
Agent: {'x': 5.1429183953933375, 'y': 3.4837469492058566, 'level': np.str_('c')}, Fitness: 28.586102427776297
Agent: {'x': -0.7604765632845633, 'y': 6.109670691571539, 'level': np.str_('b')}, Fitness: 37.90640056275335
Agent: {'x': -5.760714192438101, 'y': 2.762442504871997, 'level': np.str_('a')}, Fitness: 50.816916599681235
Agent: {'x': 5.683455489874971, 'y': -2.6552452332380008, 'level': np.str_('b')}, Fitness: 39.351993554023075
Agent: {'x': 8.801004985507769, 'y': -1.2329157859128916, 'level': np.str_('b')}, Fitness: 78.9777700900858
Agent: {'x': -11.864810674635649, 'y': -0.16648901508861358, 'level': np.str_('c')}, Fitness: 130.8014509370932
Agent: {'x': 3.1459785034065315, 'y': -1.6775139423045025, 'level': np.str_('a')}, Fitness: 22.711233770521993
Agent: {'x': 2.7103561153426328, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 5.351949822891402
Agent: {'x': -4.172993815154024, 'y': 10.424140977114593, 'level': np.str_('c')}, Fitness: 116.07659249207333
Agent: {'x': 8.801004985507769, 'y': -1.2329157859128916, 'level': np.str_('b')}, Fitness: 78.9777700900858
Agent: {'x': 2.7103561153426328, 'y': 11.611353420502887, 'level': np.str_('c')}, Fitness: 132.1695585277993
Agent: {'x': 3.161557180971819, 'y': 5.240282240071313, 'level': np.str_('c')}, Fitness: 27.456001764161293
Agent: {'x': -0.6464994828173379, 'y': 6.9239351842784735, 'level': np.str_('b')}, Fitness: 48.358840017372465
Agent: {'x': -5.908632398073279, 'y': 4.1009468742899955, 'level': np.str_('a')}, Fitness: 61.72970208131008
Agent: {'x': -4.669081623541497, 'y': -0.16648901508861358, 'level': np.str_('c')}, Fitness: 11.828041799438079
Agent: {'x': 2.7103561153426328, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 5.351949822891402
Agent: {'x': 3.1459785034065315, 'y': -1.6775139423045025, 'level': np.str_('a')}, Fitness: 22.711233770521993
Agent: {'x': 4.770658831850776, 'y': 5.603706463647572, 'level': np.str_('a')}, Fitness: 64.16071182064138
Agent: {'x': 0.1396604667420439, 'y': 3.4837469492058566, 'level': np.str_('a')}, Fitness: 22.15599785207172
Agent: {'x': 2.7103561153426328, 'y': 5.462588268598081, 'level': np.str_('c')}, Fitness: 27.185900864200583
Agent: {'x': 2.267657781052011, 'y': 4.844565915864836, 'level': np.str_('c')}, Fitness: 18.61209072512502
Agent: {'x': -4.954878379708508, 'y': -0.16648901508861358, 'level': np.str_('c')}, Fitness: 14.578538349847989
Agent: {'x': 3.161557180971819, 'y': 1.5934065849868602, 'level': np.str_('b')}, Fitness: 12.534388353633963
Agent: {'x': 0.41481023861623434, 'y': 5.632394129741712, 'level': np.str_('c')}, Fitness: 21.895931166809756
Agent: {'x': 2.6509071362168566, 'y': -4.816008668672921, 'level': np.str_('a')}, Fitness: 40.22124814157817
Agent: {'x': 2.7103561153426328, 'y': 4.886252911979571, 'level': np.str_('a')}, Fitness: 41.22149779180404
Agent: {'x': -4.954878379708508, 'y': -0.16648901508861358, 'level': np.str_('c')}, Fitness: 14.578538349847989
Agent: {'x': 1.8178728089720126, 'y': -0.4891318016476242, 'level': np.str_('c')}, Fitness: -6.456088531017153
Agent: {'x': 3.161557180971819, 'y': 0.4335064871002892, 'level': np.str_('b')}, Fitness: 10.183371682912508
Agent: {'x': 0.1396604667420439, 'y': 3.4837469492058566, 'level': np.str_('c')}, Fitness: 2.155997852071719
Agent: {'x': 1.8178728089720126, 'y': -0.4891318016476242, 'level': np.str_('c')}, Fitness: -6.456088531017153
Agent: {'x': 7.035288420928718, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 47.50120271656989
Agent: {'x': 2.7103561153426328, 'y': 4.1009468742899955, 'level': np.str_('c')}, Fitness: 14.163795537724091
Agent: {'x': 5.1048720603372875, 'y': 2.8294733698899157, 'level': np.str_('b')}, Fitness: 34.065638303328456
Agent: {'x': -5.908632398073279, 'y': 4.1009468742899955, 'level': np.str_('a')}, Fitness: 61.72970208131008
Agent: {'x': 8.043080630944747, 'y': 5.025372092494007, 'level': np.str_('b')}, Fitness: 89.94551070389613
Agent: {'x': 0.3205703236438002, 'y': -1.2329157859128916, 'level': np.str_('c')}, Fitness: -8.377153332445706
Agent: {'x': -1.9524849505517876, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 1.818117033047411
Agent: {'x': 1.8178728089720126, 'y': -0.4891318016476242, 'level': np.str_('c')}, Fitness: -6.456088531017153
Agent: {'x': -8.38550940658047, 'y': -0.16648901508861358, 'level': np.str_('c')}, Fitness: 60.344486599994724
Agent: {'x': 5.1429183953933375, 'y': 5.262734352791228, 'level': np.str_('c')}, Fitness: 44.14598248972409
Agent: {'x': -0.16326938380907888, 'y': 3.4837469492058566, 'level': np.str_('c')}, Fitness: 2.1631496977905105
Agent: {'x': 3.161557180971819, 'y': -7.323546807403741, 'level': np.str_('b')}, Fitness: 63.629781648788
Agent: {'x': 2.7103561153426328, 'y': 0.9554065813257784, 'level': np.str_('b')}, Fitness: 8.258832007615817
Agent: {'x': 2.7103561153426328, 'y': 4.886252911979571, 'level': np.str_('a')}, Fitness: 41.22149779180404
Agent: {'x': 11.439160408039456, 'y': 2.8294733698899157, 'level': np.str_('a')}, Fitness: 148.8603103917736
Agent: {'x': -8.38550940658047, 'y': -0.16648901508861358, 'level': np.str_('c')}, Fitness: 60.344486599994724
Agent: {'x': 0.41481023861623434, 'y': 3.905010917447812, 'level': np.str_('c')}, Fitness: 5.4211777994474595
Agent: {'x': 0.1396604667420439, 'y': 3.4837469492058566, 'level': np.str_('c')}, Fitness: 2.155997852071719
Agent: {'x': -5.908632398073279, 'y': 4.1009468742899955, 'level': np.str_('a')}, Fitness: 61.72970208131008
Agent: {'x': 1.3546611034239662, 'y': 6.538485678192751, 'level': np.str_('b')}, Fitness: 44.58690166906156
Agent: {'x': -4.90260290030696, 'y': 2.8294733698899157, 'level': np.str_('a')}, Fitness: 42.041434749014414
Agent: {'x': 3.1459785034065315, 'y': -1.6775139423045025, 'level': np.str_('a')}, Fitness: 22.711233770521993
Agent: {'x': 5.1048720603372875, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 24.065638303328456
Agent: {'x': 7.106365586833242, 'y': -0.9316018797763596, 'level': np.str_('c')}, Fitness: 41.36831391613062
Agent: {'x': -4.172993815154024, 'y': 10.424140977114593, 'level': np.str_('c')}, Fitness: 116.07659249207333
Agent: {'x': 5.1048720603372875, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 24.065638303328456
Agent: {'x': 3.0723378980462774, 'y': 2.8294733698899157, 'level': np.str_('b')}, Fitness: 17.44517971068761
Agent: {'x': 1.8634431170649617, 'y': 2.39911796448136, 'level': np.str_('b')}, Fitness: 9.228187258033966
Agent: {'x': 3.1555040607681044, 'y': -1.2329157859128916, 'level': np.str_('c')}, Fitness: 1.4772872126772008
Agent: {'x': 3.161557180971819, 'y': 1.5934065849868602, 'level': np.str_('b')}, Fitness: 12.534388353633963
Agent: {'x': 2.7103561153426328, 'y': -2.0106051806247027, 'level': np.str_('c')}, Fitness: 1.388563464330101
Agent: {'x': 3.0723378980462774, 'y': 2.8294733698899157, 'level': np.str_('b')}, Fitness: 17.44517971068761
Agent: {'x': 1.8178728089720126, 'y': -0.4891318016476242, 'level': np.str_('c')}, Fitness: -6.456088531017153
Agent: {'x': 0.41481023861623434, 'y': -4.816008668672921, 'level': np.str_('a')}, Fitness: 33.366007030793575
Agent: {'x': 0.3205703236438002, 'y': -1.2329157859128916, 'level': np.str_('a')}, Fitness: 11.622846667554294
Agent: {'x': -1.9524849505517876, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 1.818117033047411
Agent: {'x': 3.0723378980462774, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 7.445179710687611
Agent: {'x': 0.41481023861623434, 'y': -3.208790631446478, 'level': np.str_('a')}, Fitness: 20.468404850519544
Agent: {'x': 2.7103561153426328, 'y': -2.0106051806247027, 'level': np.str_('c')}, Fitness: 1.388563464330101
Agent: {'x': -0.6464994828173379, 'y': 5.9218530101613025, 'level': np.str_('c')}, Fitness: 25.486304655239564
Agent: {'x': 3.0723378980462774, 'y': 0.689554433140205, 'level': np.str_('b')}, Fitness: 9.914745476034728
Agent: {'x': 0.1393622536340282, 'y': -1.2329157859128916, 'level': np.str_('a')}, Fitness: 11.539503172891159
Agent: {'x': 4.297403642326328, 'y': 0.4335064871002892, 'level': np.str_('c')}, Fitness: 8.655605939437624
Agent: {'x': 3.161557180971819, 'y': -2.6552452332380008, 'level': np.str_('b')}, Fitness: 17.0457710571876
Agent: {'x': -4.172993815154024, 'y': 7.5907277280883045, 'level': np.str_('c')}, Fitness: 65.03302482328237
Agent: {'x': 2.7103561153426328, 'y': 4.1009468742899955, 'level': np.str_('c')}, Fitness: 14.163795537724091
Agent: {'x': 0.1396604667420439, 'y': 3.4837469492058566, 'level': np.str_('c')}, Fitness: 2.155997852071719
Agent: {'x': 0.41481023861623434, 'y': 3.905010917447812, 'level': np.str_('b')}, Fitness: 15.42117779944746
Agent: {'x': 1.2660580246217847, 'y': 2.8294733698899157, 'level': np.str_('b')}, Fitness: 9.60882247262541
Agent: {'x': 0.41481023861623434, 'y': 3.489395234474122, 'level': np.str_('a')}, Fitness: 22.347946636431573
Agent: {'x': -5.908632398073279, 'y': 4.1009468742899955, 'level': np.str_('a')}, Fitness: 61.72970208131008
Agent: {'x': 5.1048720603372875, 'y': 2.8294733698899157, 'level': np.str_('b')}, Fitness: 34.065638303328456
Agent: {'x': -5.908632398073279, 'y': 4.1009468742899955, 'level': np.str_('b')}, Fitness: 51.72970208131008
Agent: {'x': -8.42983771555322, 'y': 0.24868178475152522, 'level': np.str_('c')}, Fitness: 61.12400654063073
Agent: {'x': -1.7914438838647109, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 1.2151907399524742
Agent: {'x': 2.7103561153426328, 'y': 3.711103385162698, 'level': np.str_('c')}, Fitness: 11.118318607341244
Agent: {'x': 5.9518609445161195, 'y': -1.2329157859128916, 'level': np.str_('c')}, Fitness: 26.944730038009517
Agent: {'x': 11.439160408039456, 'y': 2.8294733698899157, 'level': np.str_('a')}, Fitness: 148.8603103917736
Agent: {'x': 7.035288420928718, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 47.50120271656989
Agent: {'x': -2.1294320291310833, 'y': -0.16648901508861358, 'level': np.str_('c')}, Fitness: -5.4378006411655
Agent: {'x': 3.161557180971819, 'y': -2.6552452332380008, 'level': np.str_('c')}, Fitness: 7.045771057187601
Agent: {'x': 0.41481023861623434, 'y': -4.816008668672921, 'level': np.str_('c')}, Fitness: 13.366007030793575
Agent: {'x': -5.908632398073279, 'y': 4.1009468742899955, 'level': np.str_('a')}, Fitness: 61.72970208131008
Agent: {'x': 1.8178728089720126, 'y': -0.4891318016476242, 'level': np.str_('c')}, Fitness: -6.456088531017153


Generation 60/300 done, best fitness: -8.377153332445706, best agent: {'x': 0.3205703236438002, 'y': -1.2329157859128916, 'level': np.str_('c')}
It took 0.00 seconds
Agent: {'x': -4.172993815154024, 'y': 10.424140977114593, 'level': np.str_('c')}, Fitness: 116.07659249207333
Agent: {'x': 1.8178728089720126, 'y': -2.468060476117354, 'level': np.str_('c')}, Fitness: -0.6040159366275848
Agent: {'x': -1.284259256254366, 'y': 2.8294733698899157, 'level': np.str_('b')}, Fitness: 9.655241388191213
Agent: {'x': 5.1048720603372875, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 24.065638303328456
Agent: {'x': 0.1396604667420439, 'y': 3.4837469492058566, 'level': np.str_('c')}, Fitness: 2.155997852071719
Agent: {'x': -5.908632398073279, 'y': 4.1009468742899955, 'level': np.str_('b')}, Fitness: 51.72970208131008
Agent: {'x': 3.161557180971819, 'y': 5.240282240071313, 'level': np.str_('c')}, Fitness: 27.456001764161293
Agent: {'x': 5.1048720603372875, 'y': 0.34754683597140584, 'level': np.str_('b')}, Fitness: 26.180507555606
Agent: {'x': 5.9518609445161195, 'y': -1.2329157859128916, 'level': np.str_('a')}, Fitness: 46.94473003800952
Agent: {'x': -5.908632398073279, 'y': 4.1009468742899955, 'level': np.str_('a')}, Fitness: 61.72970208131008
Agent: {'x': -0.6464994828173379, 'y': 5.9218530101613025, 'level': np.str_('c')}, Fitness: 25.486304655239564
Agent: {'x': -8.42983771555322, 'y': 0.24868178475152522, 'level': np.str_('c')}, Fitness: 61.12400654063073
Agent: {'x': -5.908632398073279, 'y': 4.1009468742899955, 'level': np.str_('a')}, Fitness: 61.72970208131008
Agent: {'x': -5.908632398073279, 'y': 4.1009468742899955, 'level': np.str_('a')}, Fitness: 61.72970208131008
Agent: {'x': 2.7103561153426328, 'y': 11.611353420502887, 'level': np.str_('c')}, Fitness: 132.1695585277993
Agent: {'x': 8.801004985507769, 'y': -1.2329157859128916, 'level': np.str_('b')}, Fitness: 78.9777700900858
Agent: {'x': -4.172993815154024, 'y': 7.5907277280883045, 'level': np.str_('c')}, Fitness: 65.03302482328237
Agent: {'x': -5.908632398073279, 'y': 4.1009468742899955, 'level': np.str_('a')}, Fitness: 61.72970208131008
Agent: {'x': 0.1396604667420439, 'y': 3.4837469492058566, 'level': np.str_('a')}, Fitness: 22.15599785207172
Agent: {'x': -4.954878379708508, 'y': -2.7689148978786156, 'level': np.str_('c')}, Fitness: 22.217709469396958
Agent: {'x': 3.161557180971819, 'y': -2.6552452332380008, 'level': np.str_('c')}, Fitness: 7.045771057187601
Agent: {'x': 2.7103561153426328, 'y': 2.8294733698899157, 'level': np.str_('c')}, Fitness: 5.351949822891402
Agent: {'x': 3.161557180971819, 'y': 3.4837469492058566, 'level': np.str_('c')}, Fitness: 12.131936614655586
Agent: {'x': 0.1396604667420439, 'y': 0.4335064871002892, 'level': np.str_('b')}, Fitness: 0.20743292032863875
Agent: {'x': 7.7394044882222115, 'y': 4.886252911979571, 'level': np.str_('a')}, Fitness: 93.77384935214295
